,Date,Prefecture,Severe cases
5421,2020/8/29,Miyazaki,0
5422,2020/8/29,Kagoshima,1
5423,2020/8/29,Okinawa,13
5424,2020/8/30,ALL,239
5425,2020/8/30,Hokkaido,2
5426,2020/8/30,Aomori,0
5427,2020/8/30,Iwate,0
5428,2020/8/30,Miyagi,0
5429,2020/8/30,Akita,0
5430,2020/8/30,Yamagata,1
5431,2020/8/30,Fukushima,1
5432,2020/8/30,Ibaraki,2
5433,2020/8/30,Tochigi,3
5434,2020/8/30,Gunma,0
5435,2020/8/30,Saitama,13
5436,2020/8/30,Chiba,10
5437,2020/8/30,Tokyo,34
5438,2020/8/30,Kanagawa,24
5439,2020/8/30,Niigata,0
5440,2020/8/30,Toyama,2
5441,2020/8/30,Ishikawa,5
5442,2020/8/30,Fukui,2
5443,2020/8/30,Yamanashi,1
5444,2020/8/30,Nagano,0
5445,2020/8/30,Gifu,4
5446,2020/8/30,Shizuoka,1
5447,2020/8/30,Aichi,18
5448,2020/8/30,Mie,2
5449,2020/8/30,Shiga,5
5450,2020/8/30,Kyoto,1
5451,2020/8/30,Osaka,61
5452,2020/8/30,Hyogo,15
5453,2020/8/30,Nara,3
5454,2020/8/30,Wakayama,0
5455,2020/8/30,Tottori,0
5456,2020/8/30,Shimane,0
5457,2020/8/30,Okayama,0
5458,2020/8/30,Hiroshima,0
5459,2020/8/30,Yamaguchi,1
5460,2020/8/30,Tokushima,2
5461,2020/8/30,Kagawa,0
5462,2020/8/30,Ehime,0
5463,2020/8/30,Kochi,1
5464,2020/8/30,Fukuoka,12
5465,2020/8/30,Saga,0
5466,2020/8/30,Nagasaki,1
5467,2020/8/30,Kumamoto,0
5468,2020/8/30,Oita,0
5469,2020/8/30,Miyazaki,0
5470,2020/8/30,Kagoshima,1
5471,2020/8/30,Okinawa,11
5472,2020/8/31,ALL,237
5473,2020/8/31,Hokkaido,2
5474,2020/8/31,Aomori,0
5475,2020/8/31,Iwate,0
5476,2020/8/31,Miyagi,0
5477,2020/8/31,Akita,0
5478,2020/8/31,Yamagata,1
5479,2020/8/31,Fukushima,1
5480,2020/8/31,Ibaraki,2
5481,2020/8/31,Tochigi,3
5482,2020/8/31,Gunma,0
5483,2020/8/31,Saitama,13
5484,2020/8/31,Chiba,11
5485,2020/8/31,Tokyo,32
5486,2020/8/31,Kanagawa,26
5487,2020/8/31,Niigata,1
5488,2020/8/31,Toyama,0
5489,2020/8/31,Ishikawa,5
5490,2020/8/31,Fukui,2
5491,2020/8/31,Yamanashi,1
5492,2020/8/31,Nagano,0
5493,2020/8/31,Gifu,4
5494,2020/8/31,Shizuoka,1
5495,2020/8/31,Aichi,18
5496,2020/8/31,Mie,2
5497,2020/8/31,Shiga,5
5498,2020/8/31,Kyoto,1
5499,2020/8/31,Osaka,60
5500,2020/8/31,Hyogo,15
5501,2020/8/31,Nara,3
5502,2020/8/31,Wakayama,0
5503,2020/8/31,Tottori,0
5504,2020/8/31,Shimane,0
5505,2020/8/31,Okayama,0
5506,2020/8/31,Hiroshima,0
5507,2020/8/31,Yamaguchi,0
5508,2020/8/31,Tokushima,2
5509,2020/8/31,Kagawa,0
5510,2020/8/31,Ehime,0
5511,2020/8/31,Kochi,1
5512,2020/8/31,Fukuoka,12
5513,2020/8/31,Saga,0
5514,2020/8/31,Nagasaki,1
5515,2020/8/31,Kumamoto,0
5516,2020/8/31,Oita,0
5517,2020/8/31,Miyazaki,0
5518,2020/8/31,Kagoshima,1
5519,2020/8/31,Okinawa,11
5520,2020/9/1,ALL,228
5521,2020/9/1,Hokkaido,2
5522,2020/9/1,Aomori,0
5523,2020/9/1,Iwate,0
5524,2020/9/1,Miyagi,0
5525,2020/9/1,Akita,0
5526,2020/9/1,Yamagata,1
5527,2020/9/1,Fukushima,1
5528,2020/9/1,Ibaraki,2
5529,2020/9/1,Tochigi,3
5530,2020/9/1,Gunma,0
5531,2020/9/1,Saitama,11
5532,2020/9/1,Chiba,9
5533,2020/9/1,Tokyo,29
5534,2020/9/1,Kanagawa,23
5535,2020/9/1,Niigata,0
5536,2020/9/1,Toyama,0
5537,2020/9/1,Ishikawa,5
5538,2020/9/1,Fukui,3
5539,2020/9/1,Yamanashi,1
5540,2020/9/1,Nagano,0
5541,2020/9/1,Gifu,3
5542,2020/9/1,Shizuoka,1
5543,2020/9/1,Aichi,17
5544,2020/9/1,Mie,3
5545,2020/9/1,Shiga,5
5546,2020/9/1,Kyoto,1
5547,2020/9/1,Osaka,61
5548,2020/9/1,Hyogo,13
5549,2020/9/1,Nara,3
5550,2020/9/1,Wakayama,0
5551,2020/9/1,Tottori,0
5552,2020/9/1,Shimane,0
5553,2020/9/1,Okayama,0
5554,2020/9/1,Hiroshima,0
5555,2020/9/1,Yamaguchi,0
5556,2020/9/1,Tokushima,3
5557,2020/9/1,Kagawa,0
5558,2020/9/1,Ehime,0
5559,2020/9/1,Kochi,1
5560,2020/9/1,Fukuoka,14
5561,2020/9/1,Saga,0
5562,2020/9/1,Nagasaki,1
5563,2020/9/1,Kumamoto,0
5564,2020/9/1,Oita,0
5565,2020/9/1,Miyazaki,0
5566,2020/9/1,Kagoshima,1
5567,2020/9/1,Okinawa,11
5568,2020/9/2,ALL,221
5569,2020/9/2,Hokkaido,2
5570,2020/9/2,Aomori,0
5571,2020/9/2,Iwate,0
5572,2020/9/2,Miyagi,0
5573,2020/9/2,Akita,0
5574,2020/9/2,Yamagata,1
5575,2020/9/2,Fukushima,1
5576,2020/9/2,Ibaraki,3
5577,2020/9/2,Tochigi,3
5578,2020/9/2,Gunma,0
5579,2020/9/2,Saitama,11
5580,2020/9/2,Chiba,10
5581,2020/9/2,Tokyo,29
5582,2020/9/2,Kanagawa,22
5583,2020/9/2,Niigata,0
5584,2020/9/2,Toyama,0
5585,2020/9/2,Ishikawa,5
5586,2020/9/2,Fukui,3
5587,2020/9/2,Yamanashi,1
5588,2020/9/2,Nagano,0
5589,2020/9/2,Gifu,3
5590,2020/9/2,Shizuoka,1
5591,2020/9/2,Aichi,16
5592,2020/9/2,Mie,3
5593,2020/9/2,Shiga,5
5594,2020/9/2,Kyoto,1
5595,2020/9/2,Osaka,53
5596,2020/9/2,Hyogo,13
5597,2020/9/2,Nara,4
5598,2020/9/2,Wakayama,0
5599,2020/9/2,Tottori,0
5600,2020/9/2,Shimane,0
5601,2020/9/2,Okayama,0
5602,2020/9/2,Hiroshima,0
5603,2020/9/2,Yamaguchi,0
5604,2020/9/2,Tokushima,2
5605,2020/9/2,Kagawa,0
5606,2020/9/2,Ehime,0
5607,2020/9/2,Kochi,1
5608,2020/9/2,Fukuoka,14
5609,2020/9/2,Saga,0
5610,2020/9/2,Nagasaki,1
5611,2020/9/2,Kumamoto,0
5612,2020/9/2,Oita,0
5613,2020/9/2,Miyazaki,0
5614,2020/9/2,Kagoshima,1
5615,2020/9/2,Okinawa,12
5616,2020/9/3,ALL,217
5617,2020/9/3,Hokkaido,2
5618,2020/9/3,Aomori,0
5619,2020/9/3,Iwate,0
5620,2020/9/3,Miyagi,0
5621,2020/9/3,Akita,0
5622,2020/9/3,Yamagata,1
5623,2020/9/3,Fukushima,1
5624,2020/9/3,Ibaraki,3
5625,2020/9/3,Tochigi,3
5626,2020/9/3,Gunma,0
5627,2020/9/3,Saitama,11
5628,2020/9/3,Chiba,10
5629,2020/9/3,Tokyo,27
5630,2020/9/3,Kanagawa,21
5631,2020/9/3,Niigata,0
5632,2020/9/3,Toyama,0
5633,2020/9/3,Ishikawa,5
5634,2020/9/3,Fukui,3
5635,2020/9/3,Yamanashi,1
5636,2020/9/3,Nagano,1
5637,2020/9/3,Gifu,2
5638,2020/9/3,Shizuoka,2
5639,2020/9/3,Aichi,18
5640,2020/9/3,Mie,3
5641,2020/9/3,Shiga,5
5642,2020/9/3,Kyoto,1
5643,2020/9/3,Osaka,51
5644,2020/9/3,Hyogo,11
5645,2020/9/3,Nara,4
5646,2020/9/3,Wakayama,0
5647,2020/9/3,Tottori,0
5648,2020/9/3,Shimane,0
5649,2020/9/3,Okayama,0
5650,2020/9/3,Hiroshima,0
5651,2020/9/3,Yamaguchi,0
5652,2020/9/3,Tokushima,2
5653,2020/9/3,Kagawa,0
5654,2020/9/3,Ehime,0
5655,2020/9/3,Kochi,1
5656,2020/9/3,Fukuoka,15
5657,2020/9/3,Saga,0
5658,2020/9/3,Nagasaki,0
5659,2020/9/3,Kumamoto,0
5660,2020/9/3,Oita,0
5661,2020/9/3,Miyazaki,0
5662,2020/9/3,Kagoshima,1
5663,2020/9/3,Okinawa,12
5664,2020/9/4,ALL,214
5665,2020/9/4,Hokkaido,2
5666,2020/9/4,Aomori,0
5667,2020/9/4,Iwate,0
5668,2020/9/4,Miyagi,0
5669,2020/9/4,Akita,0
5670,2020/9/4,Yamagata,1
5671,2020/9/4,Fukushima,2
5672,2020/9/4,Ibaraki,3
5673,2020/9/4,Tochigi,3
5674,2020/9/4,Gunma,0
5675,2020/9/4,Saitama,11
5676,2020/9/4,Chiba,10
5677,2020/9/4,Tokyo,28
5678,2020/9/4,Kanagawa,22
5679,2020/9/4,Niigata,0
5680,2020/9/4,Toyama,1
5681,2020/9/4,Ishikawa,6
5682,2020/9/4,Fukui,4
5683,2020/9/4,Yamanashi,1
5684,2020/9/4,Nagano,0
5685,2020/9/4,Gifu,2
5686,2020/9/4,Shizuoka,2
5687,2020/9/4,Aichi,18
5688,2020/9/4,Mie,3
5689,2020/9/4,Shiga,3
5690,2020/9/4,Kyoto,3
5691,2020/9/4,Osaka,49
5692,2020/9/4,Hyogo,8
5693,2020/9/4,Nara,3
5694,2020/9/4,Wakayama,0
5695,2020/9/4,Tottori,0
5696,2020/9/4,Shimane,0
5697,2020/9/4,Okayama,0
5698,2020/9/4,Hiroshima,0
5699,2020/9/4,Yamaguchi,0
5700,2020/9/4,Tokushima,2
5701,2020/9/4,Kagawa,0
5702,2020/9/4,Ehime,0
5703,2020/9/4,Kochi,1
5704,2020/9/4,Fukuoka,13
5705,2020/9/4,Saga,0
5706,2020/9/4,Nagasaki,0
5707,2020/9/4,Kumamoto,1
5708,2020/9/4,Oita,0
5709,2020/9/4,Miyazaki,0
5710,2020/9/4,Kagoshima,1
5711,2020/9/4,Okinawa,11
5712,2020/9/5,ALL,215
5713,2020/9/5,Hokkaido,2
5714,2020/9/5,Aomori,0
5715,2020/9/5,Iwate,0
5716,2020/9/5,Miyagi,0
5717,2020/9/5,Akita,0
5718,2020/9/5,Yamagata,1
5719,2020/9/5,Fukushima,2
5720,2020/9/5,Ibaraki,3
5721,2020/9/5,Tochigi,3
5722,2020/9/5,Gunma,0
5723,2020/9/5,Saitama,11
5724,2020/9/5,Chiba,10
5725,2020/9/5,Tokyo,27
5726,2020/9/5,Kanagawa,22
5727,2020/9/5,Niigata,1
5728,2020/9/5,Toyama,1
5729,2020/9/5,Ishikawa,6
5730,2020/9/5,Fukui,5
5731,2020/9/5,Yamanashi,1
5732,2020/9/5,Nagano,0
5733,2020/9/5,Gifu,2
5734,2020/9/5,Shizuoka,2
5735,2020/9/5,Aichi,19
5736,2020/9/5,Mie,3
5737,2020/9/5,Shiga,3
5738,2020/9/5,Kyoto,3
5739,2020/9/5,Osaka,47
5740,2020/9/5,Hyogo,8
5741,2020/9/5,Nara,3
5742,2020/9/5,Wakayama,0
5743,2020/9/5,Tottori,0
5744,2020/9/5,Shimane,0
5745,2020/9/5,Okayama,0
5746,2020/9/5,Hiroshima,0
5747,2020/9/5,Yamaguchi,0
5748,2020/9/5,Tokushima,2
5749,2020/9/5,Kagawa,0
5750,2020/9/5,Ehime,0
5751,2020/9/5,Kochi,1
5752,2020/9/5,Fukuoka,15
5753,2020/9/5,Saga,0
5754,2020/9/5,Nagasaki,0
5755,2020/9/5,Kumamoto,1
5756,2020/9/5,Oita,0
5757,2020/9/5,Miyazaki,0
5758,2020/9/5,Kagoshima,1
5759,2020/9/5,Okinawa,10
5760,2020/9/6,ALL,214
5761,2020/9/6,Hokkaido,2
5762,2020/9/6,Aomori,0
5763,2020/9/6,Iwate,0
5764,2020/9/6,Miyagi,0
5765,2020/9/6,Akita,0
5766,2020/9/6,Yamagata,1
5767,2020/9/6,Fukushima,2
5768,2020/9/6,Ibaraki,3
5769,2020/9/6,Tochigi,3
5770,2020/9/6,Gunma,0
5771,2020/9/6,Saitama,10
5772,2020/9/6,Chiba,10
5773,2020/9/6,Tokyo,27
5774,2020/9/6,Kanagawa,22
5775,2020/9/6,Niigata,1
5776,2020/9/6,Toyama,1
5777,2020/9/6,Ishikawa,7
5778,2020/9/6,Fukui,5
5779,2020/9/6,Yamanashi,1
5780,2020/9/6,Nagano,0
5781,2020/9/6,Gifu,2
5782,2020/9/6,Shizuoka,2
5783,2020/9/6,Aichi,18
5784,2020/9/6,Mie,3
5785,2020/9/6,Shiga,3
5786,2020/9/6,Kyoto,3
5787,2020/9/6,Osaka,47
5788,2020/9/6,Hyogo,9
5789,2020/9/6,Nara,3
5790,2020/9/6,Wakayama,0
5791,2020/9/6,Tottori,0
5792,2020/9/6,Shimane,0
5793,2020/9/6,Okayama,0
5794,2020/9/6,Hiroshima,0
5795,2020/9/6,Yamaguchi,0
5796,2020/9/6,Tokushima,2
5797,2020/9/6,Kagawa,0
5798,2020/9/6,Ehime,0
5799,2020/9/6,Kochi,1
5800,2020/9/6,Fukuoka,15
5801,2020/9/6,Saga,0
5802,2020/9/6,Nagasaki,0
5803,2020/9/6,Kumamoto,0
5804,2020/9/6,Oita,0
5805,2020/9/6,Miyazaki,0
5806,2020/9/6,Kagoshima,1
5807,2020/9/6,Okinawa,10
5808,2020/9/7,ALL,207
5809,2020/9/7,Hokkaido,2
5810,2020/9/7,Aomori,0
5811,2020/9/7,Iwate,0
5812,2020/9/7,Miyagi,0
5813,2020/9/7,Akita,0
5814,2020/9/7,Yamagata,1
5815,2020/9/7,Fukushima,2
5816,2020/9/7,Ibaraki,3
5817,2020/9/7,Tochigi,3
5818,2020/9/7,Gunma,0
5819,2020/9/7,Saitama,10
5820,2020/9/7,Chiba,9
5821,2020/9/7,Tokyo,24
5822,2020/9/7,Kanagawa,25
5823,2020/9/7,Niigata,1
5824,2020/9/7,Toyama,1
5825,2020/9/7,Ishikawa,7
5826,2020/9/7,Fukui,5
5827,2020/9/7,Yamanashi,1
5828,2020/9/7,Nagano,0
5829,2020/9/7,Gifu,2
5830,2020/9/7,Shizuoka,2
5831,2020/9/7,Aichi,15
5832,2020/9/7,Mie,2
5833,2020/9/7,Shiga,3
5834,2020/9/7,Kyoto,3
5835,2020/9/7,Osaka,46
5836,2020/9/7,Hyogo,7
5837,2020/9/7,Nara,3
5838,2020/9/7,Wakayama,0
5839,2020/9/7,Tottori,0
5840,2020/9/7,Shimane,0
5841,2020/9/7,Okayama,0
5842,2020/9/7,Hiroshima,0
5843,2020/9/7,Yamaguchi,1
5844,2020/9/7,Tokushima,3
5845,2020/9/7,Kagawa,0
5846,2020/9/7,Ehime,0
5847,2020/9/7,Kochi,1
5848,2020/9/7,Fukuoka,15
5849,2020/9/7,Saga,0
5850,2020/9/7,Nagasaki,0
5851,2020/9/7,Kumamoto,0
5852,2020/9/7,Oita,0
5853,2020/9/7,Miyazaki,0
5854,2020/9/7,Kagoshima,1
5855,2020/9/7,Okinawa,9
5856,2020/9/8,ALL,207
5857,2020/9/8,Hokkaido,2
5858,2020/9/8,Aomori,0
5859,2020/9/8,Iwate,0
5860,2020/9/8,Miyagi,0
5861,2020/9/8,Akita,0
5862,2020/9/8,Yamagata,1
5863,2020/9/8,Fukushima,2
5864,2020/9/8,Ibaraki,3
5865,2020/9/8,Tochigi,1
5866,2020/9/8,Gunma,0
5867,2020/9/8,Saitama,10
5868,2020/9/8,Chiba,8
5869,2020/9/8,Tokyo,21
5870,2020/9/8,Kanagawa,30
5871,2020/9/8,Niigata,1
5872,2020/9/8,Toyama,1
5873,2020/9/8,Ishikawa,7
5874,2020/9/8,Fukui,5
5875,2020/9/8,Yamanashi,1
5876,2020/9/8,Nagano,0
5877,2020/9/8,Gifu,2
5878,2020/9/8,Shizuoka,2
5879,2020/9/8,Aichi,15
5880,2020/9/8,Mie,2
5881,2020/9/8,Shiga,2
5882,2020/9/8,Kyoto,3
5883,2020/9/8,Osaka,44
5884,2020/9/8,Hyogo,10
5885,2020/9/8,Nara,2
5886,2020/9/8,Wakayama,0
5887,2020/9/8,Tottori,0
5888,2020/9/8,Shimane,0
5889,2020/9/8,Okayama,0
5890,2020/9/8,Hiroshima,0
5891,2020/9/8,Yamaguchi,1
5892,2020/9/8,Tokushima,3
5893,2020/9/8,Kagawa,0
5894,2020/9/8,Ehime,0
5895,2020/9/8,Kochi,1
5896,2020/9/8,Fukuoka,19
5897,2020/9/8,Saga,0
5898,2020/9/8,Nagasaki,0
5899,2020/9/8,Kumamoto,0
5900,2020/9/8,Oita,0
5901,2020/9/8,Miyazaki,0
5902,2020/9/8,Kagoshima,1
5903,2020/9/8,Okinawa,7
5904,2020/9/9,ALL,202
5905,2020/9/9,Hokkaido,2
5906,2020/9/9,Aomori,0
5907,2020/9/9,Iwate,0
5908,2020/9/9,Miyagi,0
5909,2020/9/9,Akita,0
5910,2020/9/9,Yamagata,1
5911,2020/9/9,Fukushima,2
5912,2020/9/9,Ibaraki,3
5913,2020/9/9,Tochigi,1
5914,2020/9/9,Gunma,0
5915,2020/9/9,Saitama,8
5916,2020/9/9,Chiba,8
5917,2020/9/9,Tokyo,24
5918,2020/9/9,Kanagawa,30
5919,2020/9/9,Niigata,1
5920,2020/9/9,Toyama,1
5921,2020/9/9,Ishikawa,4
5922,2020/9/9,Fukui,4
5923,2020/9/9,Yamanashi,1
5924,2020/9/9,Nagano,0
5925,2020/9/9,Gifu,2
5926,2020/9/9,Shizuoka,2
5927,2020/9/9,Aichi,17
5928,2020/9/9,Mie,2
5929,2020/9/9,Shiga,1
5930,2020/9/9,Kyoto,3
5931,2020/9/9,Osaka,42
5932,2020/9/9,Hyogo,12
5933,2020/9/9,Nara,2
5934,2020/9/9,Wakayama,0
5935,2020/9/9,Tottori,0
5936,2020/9/9,Shimane,0
5937,2020/9/9,Okayama,0
5938,2020/9/9,Hiroshima,0
5939,2020/9/9,Yamaguchi,1
5940,2020/9/9,Tokushima,3
5941,2020/9/9,Kagawa,0
5942,2020/9/9,Ehime,0
5943,2020/9/9,Kochi,1
5944,2020/9/9,Fukuoka,17
5945,2020/9/9,Saga,0
5946,2020/9/9,Nagasaki,0
5947,2020/9/9,Kumamoto,0
5948,2020/9/9,Oita,0
5949,2020/9/9,Miyazaki,0
5950,2020/9/9,Kagoshima,1
5951,2020/9/9,Okinawa,6
5952,2020/9/10,ALL,195
5953,2020/9/10,Hokkaido,2
5954,2020/9/10,Aomori,0
5955,2020/9/10,Iwate,0
5956,2020/9/10,Miyagi,0
5957,2020/9/10,Akita,0
5958,2020/9/10,Yamagata,1
5959,2020/9/10,Fukushima,2
5960,2020/9/10,Ibaraki,3
5961,2020/9/10,Tochigi,1
5962,2020/9/10,Gunma,0
5963,2020/9/10,Saitama,9
5964,2020/9/10,Chiba,8
5965,2020/9/10,Tokyo,23
5966,2020/9/10,Kanagawa,27
5967,2020/9/10,Niigata,1
5968,2020/9/10,Toyama,0
5969,2020/9/10,Ishikawa,4
5970,2020/9/10,Fukui,4
5971,2020/9/10,Yamanashi,1
5972,2020/9/10,Nagano,0
5973,2020/9/10,Gifu,2
5974,2020/9/10,Shizuoka,2
5975,2020/9/10,Aichi,17
5976,2020/9/10,Mie,2
5977,2020/9/10,Shiga,1
5978,2020/9/10,Kyoto,3
5979,2020/9/10,Osaka,40
5980,2020/9/10,Hyogo,9
5981,2020/9/10,Nara,2
5982,2020/9/10,Wakayama,0
5983,2020/9/10,Tottori,0
5984,2020/9/10,Shimane,0
5985,2020/9/10,Okayama,0
5986,2020/9/10,Hiroshima,0
5987,2020/9/10,Yamaguchi,1
5988,2020/9/10,Tokushima,3
5989,2020/9/10,Kagawa,0
5990,2020/9/10,Ehime,0
5991,2020/9/10,Kochi,1
5992,2020/9/10,Fukuoka,16
5993,2020/9/10,Saga,0
5994,2020/9/10,Nagasaki,0
5995,2020/9/10,Kumamoto,0
5996,2020/9/10,Oita,0
5997,2020/9/10,Miyazaki,0
5998,2020/9/10,Kagoshima,1
5999,2020/9/10,Okinawa,9
6000,2020/9/11,ALL,194
6001,2020/9/11,Hokkaido,2
6002,2020/9/11,Aomori,0
6003,2020/9/11,Iwate,0
6004,2020/9/11,Miyagi,0
6005,2020/9/11,Akita,0
6006,2020/9/11,Yamagata,1
6007,2020/9/11,Fukushima,2
6008,2020/9/11,Ibaraki,3
6009,2020/9/11,Tochigi,2
6010,2020/9/11,Gunma,0
6011,2020/9/11,Saitama,9
6012,2020/9/11,Chiba,8
6013,2020/9/11,Tokyo,24
6014,2020/9/11,Kanagawa,32
6015,2020/9/11,Niigata,1
6016,2020/9/11,Toyama,0
6017,2020/9/11,Ishikawa,4
6018,2020/9/11,Fukui,4
6019,2020/9/11,Yamanashi,1
6020,2020/9/11,Nagano,1
6021,2020/9/11,Gifu,2
6022,2020/9/11,Shizuoka,2
6023,2020/9/11,Aichi,17
6024,2020/9/11,Mie,2
6025,2020/9/11,Shiga,1
6026,2020/9/11,Kyoto,2
6027,2020/9/11,Osaka,35
6028,2020/9/11,Hyogo,7
6029,2020/9/11,Nara,2
6030,2020/9/11,Wakayama,0
6031,2020/9/11,Tottori,0
6032,2020/9/11,Shimane,0
6033,2020/9/11,Okayama,0
6034,2020/9/11,Hiroshima,0
6035,2020/9/11,Yamaguchi,1
6036,2020/9/11,Tokushima,3
6037,2020/9/11,Kagawa,0
6038,2020/9/11,Ehime,0
6039,2020/9/11,Kochi,1
6040,2020/9/11,Fukuoka,16
6041,2020/9/11,Saga,0
6042,2020/9/11,Nagasaki,0
6043,2020/9/11,Kumamoto,0
6044,2020/9/11,Oita,0
6045,2020/9/11,Miyazaki,0
6046,2020/9/11,Kagoshima,1
6047,2020/9/11,Okinawa,8
6048,2020/9/12,ALL,184
6049,2020/9/12,Hokkaido,2
6050,2020/9/12,Aomori,0
6051,2020/9/12,Iwate,0
6052,2020/9/12,Miyagi,0
6053,2020/9/12,Akita,0
6054,2020/9/12,Yamagata,1
6055,2020/9/12,Fukushima,2
6056,2020/9/12,Ibaraki,3
6057,2020/9/12,Tochigi,2
6058,2020/9/12,Gunma,0
6059,2020/9/12,Saitama,8
6060,2020/9/12,Chiba,7
6061,2020/9/12,Tokyo,23
6062,2020/9/12,Kanagawa,32
6063,2020/9/12,Niigata,1
6064,2020/9/12,Toyama,0
6065,2020/9/12,Ishikawa,4
6066,2020/9/12,Fukui,4
6067,2020/9/12,Yamanashi,1
6068,2020/9/12,Nagano,1
6069,2020/9/12,Gifu,2
6070,2020/9/12,Shizuoka,2
6071,2020/9/12,Aichi,15
6072,2020/9/12,Mie,2
6073,2020/9/12,Shiga,1
6074,2020/9/12,Kyoto,2
6075,2020/9/12,Osaka,34
6076,2020/9/12,Hyogo,6
6077,2020/9/12,Nara,2
6078,2020/9/12,Wakayama,0
6079,2020/9/12,Tottori,0
6080,2020/9/12,Shimane,0
6081,2020/9/12,Okayama,0
6082,2020/9/12,Hiroshima,0
6083,2020/9/12,Yamaguchi,1
6084,2020/9/12,Tokushima,3
6085,2020/9/12,Kagawa,0
6086,2020/9/12,Ehime,0
6087,2020/9/12,Kochi,0
6088,2020/9/12,Fukuoka,15
6089,2020/9/12,Saga,0
6090,2020/9/12,Nagasaki,0
6091,2020/9/12,Kumamoto,0
6092,2020/9/12,Oita,0
6093,2020/9/12,Miyazaki,0
6094,2020/9/12,Kagoshima,1
6095,2020/9/12,Okinawa,7
6096,2020/9/13,ALL,190
6097,2020/9/13,Hokkaido,2
6098,2020/9/13,Aomori,0
6099,2020/9/13,Iwate,0
6100,2020/9/13,Miyagi,0
6101,2020/9/13,Akita,0
6102,2020/9/13,Yamagata,1
6103,2020/9/13,Fukushima,2
6104,2020/9/13,Ibaraki,4
6105,2020/9/13,Tochigi,2
6106,2020/9/13,Gunma,0
6107,2020/9/13,Saitama,7
6108,2020/9/13,Chiba,8
6109,2020/9/13,Tokyo,24
6110,2020/9/13,Kanagawa,32
6111,2020/9/13,Niigata,1
6112,2020/9/13,Toyama,0
6113,2020/9/13,Ishikawa,5
6114,2020/9/13,Fukui,4
6115,2020/9/13,Yamanashi,1
6116,2020/9/13,Nagano,1
6117,2020/9/13,Gifu,2
6118,2020/9/13,Shizuoka,2
6119,2020/9/13,Aichi,15
6120,2020/9/13,Mie,2
6121,2020/9/13,Shiga,1
6122,2020/9/13,Kyoto,2
6123,2020/9/13,Osaka,36
6124,2020/9/13,Hyogo,7
6125,2020/9/13,Nara,2
6126,2020/9/13,Wakayama,0
6127,2020/9/13,Tottori,0
6128,2020/9/13,Shimane,0
6129,2020/9/13,Okayama,0
6130,2020/9/13,Hiroshima,0
6131,2020/9/13,Yamaguchi,1
6132,2020/9/13,Tokushima,3
6133,2020/9/13,Kagawa,0
6134,2020/9/13,Ehime,0
6135,2020/9/13,Kochi,0
6136,2020/9/13,Fukuoka,15
6137,2020/9/13,Saga,0
6138,2020/9/13,Nagasaki,0
6139,2020/9/13,Kumamoto,0
6140,2020/9/13,Oita,0
6141,2020/9/13,Miyazaki,0
6142,2020/9/13,Kagoshima,1
6143,2020/9/13,Okinawa,7
6144,2020/9/14,ALL,179
6145,2020/9/14,Hokkaido,2
6146,2020/9/14,Aomori,0
6147,2020/9/14,Iwate,0
6148,2020/9/14,Miyagi,0
6149,2020/9/14,Akita,0
6150,2020/9/14,Yamagata,1
6151,2020/9/14,Fukushima,1
6152,2020/9/14,Ibaraki,4
6153,2020/9/14,Tochigi,2
6154,2020/9/14,Gunma,1
6155,2020/9/14,Saitama,7
6156,2020/9/14,Chiba,6
6157,2020/9/14,Tokyo,22
6158,2020/9/14,Kanagawa,35
6159,2020/9/14,Niigata,1
6160,2020/9/14,Toyama,0
6161,2020/9/14,Ishikawa,5
6162,2020/9/14,Fukui,4
6163,2020/9/14,Yamanashi,1
6164,2020/9/14,Nagano,0
6165,2020/9/14,Gifu,1
6166,2020/9/14,Shizuoka,1
6167,2020/9/14,Aichi,16
6168,2020/9/14,Mie,1
6169,2020/9/14,Shiga,1
6170,2020/9/14,Kyoto,1
6171,2020/9/14,Osaka,36
6172,2020/9/14,Hyogo,6
6173,2020/9/14,Nara,1
6174,2020/9/14,Wakayama,0
6175,2020/9/14,Tottori,0
6176,2020/9/14,Shimane,0
6177,2020/9/14,Okayama,0
6178,2020/9/14,Hiroshima,0
6179,2020/9/14,Yamaguchi,1
6180,2020/9/14,Tokushima,1
6181,2020/9/14,Kagawa,0
6182,2020/9/14,Ehime,0
6183,2020/9/14,Kochi,0
6184,2020/9/14,Fukuoka,13
6185,2020/9/14,Saga,0
6186,2020/9/14,Nagasaki,0
6187,2020/9/14,Kumamoto,0
6188,2020/9/14,Oita,0
6189,2020/9/14,Miyazaki,0
6190,2020/9/14,Kagoshima,1
6191,2020/9/14,Okinawa,7
6192,2020/9/15,ALL,183
6193,2020/9/15,Hokkaido,2
6194,2020/9/15,Aomori,0
6195,2020/9/15,Iwate,0
6196,2020/9/15,Miyagi,0
6197,2020/9/15,Akita,0
6198,2020/9/15,Yamagata,1
6199,2020/9/15,Fukushima,1
6200,2020/9/15,Ibaraki,5
6201,2020/9/15,Tochigi,2
6202,2020/9/15,Gunma,1
6203,2020/9/15,Saitama,7
6204,2020/9/15,Chiba,7
6205,2020/9/15,Tokyo,21
6206,2020/9/15,Kanagawa,32
6207,2020/9/15,Niigata,1
6208,2020/9/15,Toyama,0
6209,2020/9/15,Ishikawa,5
6210,2020/9/15,Fukui,4
6211,2020/9/15,Yamanashi,2
